id,full_address,street,city,province,postal_code,country,latitude,longitude,address_type,notes,created_at
1287,"Jalan Erlangga No. 3
Tanjungpinang, Nusa Tenggara Timur 82165",Gang Dipatiukur No. 8,Bontang,Kalimantan Timur,44743,Indonesia,-8.072786468112206,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1288,"Gang Ir. H. Djuanda No. 3
Ternate, BB 37040",Gg. Otto Iskandardinata No. 3,Yogyakarta,Yogyakarta,64282,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1289,"Gg. Medokan Ayu No. 07
Tomohon, Jawa Tengah 88392",Jl. Yos Sudarso No. 759,Cilegon,Banten,35545,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1290,"Jalan Pelajar Pejuang No. 54
Bitung, KS 10925",Gang Ciwastra No. 19,Palopo,Sulawesi Selatan,21137,Indonesia,-6.112210503300225,97.52254259234765,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1291,"Gg. Erlangga No. 544
Probolinggo, DI Yogyakarta 14197",Jl. Kutisari Selatan No. 325,Karawang,Jawa Barat,25414,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1292,"Gang H.J Maemunah No. 87
Jambi, SR 45564",Gg. S. Parman No. 98,Badung,Bali,10095,Indonesia,-5.0077490603514665,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1293,"Gang Dr. Djunjunan No. 793
Meulaboh, Nusa Tenggara Barat 89402",Jalan Medokan Ayu No. 26,Jakarta Selatan,DKI Jakarta,36635,Indonesia,,125.27691383196218,Pabrik,,2026-01-15 14:25:37.513236+00
1294,"Gang Erlangga No. 84
Bandung, Kepulauan Riau 58173",Jl. Antapani Lama No. 80,Jakarta Pusat,DKI Jakarta,46252,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1295,"Gang Astana Anyar No. 8
Madiun, NB 94861",Jl. Surapati No. 1,Yogyakarta,Yogyakarta,57400,Indonesia,-6.554113389958245,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1296,"Jalan Raya Ujungberung No. 3
Kota Administrasi Jakarta Timur, SR 99445",Jl. Waringin No. 388,Denpasar,Bali,83489,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1297,"Gang Monginsidi No. 444
Samarinda, PB 36714",Jalan BKR No. 387,Bandung,Jawa Barat,93278,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1298,"Gang Surapati No. 9
Semarang, JI 99439",Jalan Ronggowarsito No. 26,Jakarta Pusat,DKI Jakarta,91204,Indonesia,5.128022343169416,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1299,"Gang Merdeka No. 0
Sungai Penuh, BT 73993",Jalan Asia Afrika No. 400,Semarang,Jawa Tengah,67129,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1300,"Jalan Pelajar Pejuang No. 359
Gorontalo, Jawa Barat 69913",Jalan W.R. Supratman No. 860,Surabaya,Jawa Timur,72249,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1301,"Gg. W.R. Supratman No. 1
Palu, PA 45391",Jl. KH Amin Jasuta No. 77,Bengkalis,Riau,78059,Indonesia,0.04283534923656518,109.63641938136414,Gudang,,2026-01-15 14:25:37.513236+00
1302,"Jl. K.H. Wahid Hasyim No. 50
Denpasar, JK 55214",Gg. Pasteur No. 61,Bengkalis,Riau,50885,Indonesia,,108.20210210305446,Registered Office,,2026-01-15 14:25:37.513236+00
1303,"Gg. Pasteur No. 584
Palembang, Kalimantan Utara 25136",Jalan Pasirkoja No. 9,Binjai,Sumatera Utara,70513,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1304,"Gang Rajiman No. 5
Meulaboh, JI 10378",Gg. Ahmad Yani No. 50,Palembang,Sumatera Selatan,37320,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1305,"Gg. Jayawijaya No. 99
Tarakan, Kepulauan Bangka Belitung 00457",Gang Laswi No. 763,Jakarta Utara,DKI Jakarta,49585,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1306,"Jl. H.J Maemunah No. 030
Prabumulih, Kalimantan Tengah 35065",Gang Moch. Toha No. 35,Jakarta Barat,DKI Jakarta,87777,Indonesia,,101.34736179434272,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1307,"Jalan Erlangga No. 00
Medan, Nusa Tenggara Timur 45089",Jl. BKR No. 65,Tangerang Selatan,Banten,65840,Indonesia,,137.6185006923538,Gudang,,2026-01-15 14:25:37.513236+00
1308,"Gg. Pasir Koja No. 855
Mataram, Jawa Timur 74237",Gang Jamika No. 68,Jakarta Barat,DKI Jakarta,84023,Indonesia,-3.710826854167628,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1309,"Gg. Dipatiukur No. 0
Padang, SG 29162",Gg. S. Parman No. 3,Magelang,Jawa Tengah,96312,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1310,"Jl. Peta No. 4
Tidore Kepulauan, SB 27984",Jalan Yos Sudarso No. 84,Magelang,Jawa Tengah,21292,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1311,"Jalan Jayawijaya No. 25
Sorong, Sumatera Selatan 16046",Gang R.E Martadinata No. 58,Karawang,Jawa Barat,64536,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1312,"Gg. Kutisari Selatan No. 140
Kota Administrasi Jakarta Utara, BT 61120",Jalan Jayawijaya No. 630,Malang,Jawa Timur,64465,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1313,"Jalan Cempaka No. 1
Banjarbaru, BB 25430",Gg. R.E Martadinata No. 5,Bantul,Yogyakarta,03360,Indonesia,,95.23997016070663,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1314,"Jalan HOS. Cokroaminoto No. 65
Tasikmalaya, NB 21993",Jalan Cempaka No. 57,Balikpapan,Kalimantan Timur,12391,Indonesia,,134.8753720794896,Pabrik,,2026-01-15 14:25:37.513236+00
1315,"Gang Bangka Raya No. 9
Parepare, BT 62933",Jl. Sukajadi No. 9,Parepare,Sulawesi Selatan,03348,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1316,"Jalan Kebonjati No. 651
Bitung, SR 03044",Gang Medokan Ayu No. 09,Tangerang Selatan,Banten,14346,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1317,"Jalan Kutai No. 8
Payakumbuh, SG 35703",Gang Rajawali Barat No. 9,Jakarta Utara,DKI Jakarta,65731,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1318,"Gg. S. Parman No. 4
Depok, KB 71716",Jalan Jamika No. 01,Binjai,Sumatera Utara,64685,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1319,"Gg. Sadang Serang No. 686
Solok, MA 78219",Gang Monginsidi No. 7,Makassar,Sulawesi Selatan,05562,Indonesia,,111.86617307888281,Registered Office,,2026-01-15 14:25:37.513236+00
1320,"Jalan Dipatiukur No. 32
Mojokerto, KB 17415",Jl. Waringin No. 307,Karawang,Jawa Barat,05792,Indonesia,,129.27903606072482,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1321,"Gg. Pacuan Kuda No. 42
Yogyakarta, Gorontalo 59981",Jl. Pelajar Pejuang No. 74,Binjai,Sumatera Utara,77856,Indonesia,,137.7832374625217,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1322,"Jl. R.E Martadinata No. 591
Pagaralam, BT 66637",Jalan M.H Thamrin No. 81,Medan,Sumatera Utara,63503,Indonesia,1.2423530818546098,,Registered Office,,2026-01-15 14:25:37.513236+00
1323,"Gg. M.T Haryono No. 6
Tebingtinggi, Nusa Tenggara Barat 85883",Jalan Astana Anyar No. 1,Lubuklinggau,Sumatera Selatan,55511,Indonesia,-3.066494617619857,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1324,"Gg. Rajawali Timur No. 4
Bukittinggi, JI 18690",Gg. Otto Iskandardinata No. 4,Pekalongan,Jawa Tengah,59978,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1325,"Jl. Setiabudhi No. 3
Cimahi, AC 40316",Gang Otto Iskandardinata No. 4,Palopo,Sulawesi Selatan,37827,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1326,"Jl. Wonoayu No. 6
Balikpapan, KU 19067",Gang HOS. Cokroaminoto No. 011,Jakarta Barat,DKI Jakarta,76132,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1327,"Jalan Rajawali Timur No. 341
Kupang, KT 24225",Gg. Ir. H. Djuanda No. 3,Pekanbaru,Riau,38912,Indonesia,,139.0509229124249,Showroom,,2026-01-15 14:25:37.513236+00
1328,"Gg. Rajiman No. 1
Medan, JA 03881",Jalan Pasir Koja No. 18,Makassar,Sulawesi Selatan,54672,Indonesia,0.5761853916397399,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1329,"Gang Sadang Serang No. 61
Gorontalo, Papua 64960",Gang Sentot Alibasa No. 32,Tangerang,Banten,46503,Indonesia,0.5488618177024662,,Gudang,,2026-01-15 14:25:37.513236+00
1330,"Jl. Setiabudhi No. 664
Ternate, Kalimantan Timur 74826",Gg. Tubagus Ismail No. 70,Jakarta Barat,DKI Jakarta,54630,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1331,"Gang S. Parman No. 9
Palembang, DI Yogyakarta 69582",Gang Lembong No. 22,Balikpapan,Kalimantan Timur,70783,Indonesia,-2.854968582149727,104.63553648523016,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1332,"Gg. K.H. Wahid Hasyim No. 0
Tegal, SR 36717",Jalan Kendalsari No. 411,Bontang,Kalimantan Timur,57036,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1333,"Gg. Abdul Muis No. 538
Ambon, BT 17817",Jalan Moch. Ramdan No. 76,Badung,Bali,38971,Indonesia,,122.78449180967766,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1334,"Jalan KH Amin Jasuta No. 671
Bau-Bau, BA 24672",Jalan Antapani Lama No. 3,Pekanbaru,Riau,11445,Indonesia,,127.50489833705699,Gudang,,2026-01-15 14:25:37.513236+00
1335,"Jl. BKR No. 79
Bima, BA 51285",Jalan Bangka Raya No. 008,Bontang,Kalimantan Timur,69380,Indonesia,,123.0445375363136,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1336,"Jl. Pasteur No. 2
Denpasar, Kalimantan Utara 28092",Gang Dipenogoro No. 2,Gresik,Jawa Timur,48236,Indonesia,3.7262436630453806,110.3313951429733,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1337,"Gang Astana Anyar No. 3
Bandung, MA 29740",Gg. Dipenogoro No. 9,Bekasi,Jawa Barat,17623,Indonesia,,112.44375522134725,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1338,"Gang Soekarno Hatta No. 0
Padang, DI Yogyakarta 97536",Jl. Tubagus Ismail No. 917,Palopo,Sulawesi Selatan,66605,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1339,"Gg. Jamika No. 499
Tanjungpinang, SG 65986",Gg. Sukajadi No. 1,Jakarta Pusat,DKI Jakarta,75298,Indonesia,2.5467445498312102,,Registered Office,,2026-01-15 14:25:37.513236+00
1340,"Gang M.H Thamrin No. 067
Bitung, Papua 59052",Gang Indragiri No. 95,Denpasar,Bali,14800,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1341,"Jalan S. Parman No. 25
Langsa, Riau 00499",Jalan Yos Sudarso No. 36,Samarinda,Kalimantan Timur,72779,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1342,"Jl. Cihampelas No. 7
Padangpanjang, PA 11713",Jalan Tubagus Ismail No. 47,Pematang Siantar,Sumatera Utara,36540,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1343,"Jl. Setiabudhi No. 29
Pematangsiantar, SG 28126",Jl. Siliwangi No. 5,Bengkalis,Riau,23209,Indonesia,-6.801783954695185,,Pabrik,,2026-01-15 14:25:37.513236+00
1344,"Jl. Indragiri No. 534
Denpasar, SN 72579",Jl. Wonoayu No. 935,Badung,Bali,56966,Indonesia,,100.12893440831523,Pabrik,,2026-01-15 14:25:37.513236+00
1345,"Jl. Rajawali Barat No. 87
Bau-Bau, Kalimantan Timur 60611",Jl. Antapani Lama No. 810,Denpasar,Bali,53499,Indonesia,-5.856048219191591,,Pabrik,,2026-01-15 14:25:37.513236+00
1346,"Jl. H.J Maemunah No. 27
Palopo, KB 14981",Jalan PHH. Mustofa No. 380,Samarinda,Kalimantan Timur,11959,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1347,"Jalan Moch. Toha No. 6
Metro, JA 22919",Gang Stasiun Wonokromo No. 16,Cimahi,Jawa Barat,10378,Indonesia,3.3814546008270696,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1348,"Jalan Abdul Muis No. 7
Jambi, KB 80003",Gang Siliwangi No. 1,Badung,Bali,65379,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1349,"Jalan Ciumbuleuit No. 9
Cirebon, Sumatera Utara 08675",Gang Cikutra Timur No. 0,Pekalongan,Jawa Tengah,45729,Indonesia,,135.91213530955292,Registered Office,,2026-01-15 14:25:37.513236+00
1350,"Gg. Raya Ujungberung No. 639
Samarinda, Sulawesi Selatan 04745",Gg. Pelajar Pejuang No. 4,Palopo,Sulawesi Selatan,72994,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1351,"Jl. Veteran No. 68
Tanjungpinang, BA 30166",Gg. Surapati No. 8,Bontang,Kalimantan Timur,95312,Indonesia,,121.70090711009895,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1352,"Jl. Abdul Muis No. 80
Madiun, BB 10599",Jalan M.T Haryono No. 5,Semarang,Jawa Tengah,51448,Indonesia,,105.04973344024229,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1353,"Jalan Moch. Ramdan No. 76
Bogor, Jawa Timur 58857",Gang Otto Iskandardinata No. 726,Dumai,Riau,90641,Indonesia,-0.13176231210362488,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1354,"Gang Merdeka No. 4
Bandung, Sumatera Barat 55763",Gang Ir. H. Djuanda No. 8,Tangerang Selatan,Banten,44025,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1355,"Gg. Raya Ujungberung No. 33
Lubuklinggau, Jawa Barat 08623",Gg. Ciwastra No. 96,Bantul,Yogyakarta,87606,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1356,"Jalan Jayawijaya No. 437
Subulussalam, PA 48041",Jl. Pasteur No. 546,Jakarta Utara,DKI Jakarta,00523,Indonesia,,97.67747828338669,Gudang,,2026-01-15 14:25:37.513236+00
1357,"Jl. Indragiri No. 04
Pekalongan, Jawa Barat 55597",Gg. Abdul Muis No. 903,Palopo,Sulawesi Selatan,40158,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1358,"Jalan Ciumbuleuit No. 996
Tual, JB 78107",Gang Rungkut Industri No. 40,Solo,Jawa Tengah,26412,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1359,"Gg. Kiaracondong No. 90
Kotamobagu, Sulawesi Selatan 67489",Jalan Gedebage Selatan No. 745,Gianyar,Bali,38393,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1360,"Jalan Setiabudhi No. 36
Samarinda, Sulawesi Utara 20250",Jl. Siliwangi No. 62,Palembang,Sumatera Selatan,91331,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1361,"Gang Cikutra Barat No. 023
Kota Administrasi Jakarta Pusat, Jawa Timur 84976",Gg. W.R. Supratman No. 37,Kediri,Jawa Timur,98754,Indonesia,4.536560527438528,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1362,"Jalan H.J Maemunah No. 0
Bau-Bau, Kalimantan Timur 26093",Gang Dr. Djunjunan No. 8,Cilegon,Banten,42850,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1363,"Gg. BKR No. 665
Parepare, KS 87051",Jl. Pelajar Pejuang No. 0,Surabaya,Jawa Timur,41538,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1364,"Gang Veteran No. 6
Probolinggo, Sumatera Utara 02055",Gang Kendalsari No. 9,Sleman,Yogyakarta,01209,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1365,"Jalan Ciwastra No. 238
Tegal, SG 58275",Jl. R.E Martadinata No. 479,Parepare,Sulawesi Selatan,70228,Indonesia,-3.1481428087006096,,Showroom,,2026-01-15 14:25:37.513236+00
1366,"Gang Asia Afrika No. 9
Ternate, SS 40902",Jalan Gardujati No. 1,Balikpapan,Kalimantan Timur,39225,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1367,"Gang Rungkut Industri No. 012
Kendari, RI 54762",Gg. Ir. H. Djuanda No. 53,Pematang Siantar,Sumatera Utara,88726,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1368,"Jalan Kutisari Selatan No. 51
Sibolga, Sulawesi Tengah 70258",Jl. Rawamangun No. 252,Salatiga,Jawa Tengah,93745,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1369,"Jalan M.T Haryono No. 2
Banjar, KR 34415",Jalan K.H. Wahid Hasyim No. 0,Pekanbaru,Riau,81582,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1370,"Jalan Kapten Muslihat No. 362
Surabaya, PB 30046",Jl. Stasiun Wonokromo No. 383,Bandung,Jawa Barat,58891,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1371,"Jalan Moch. Toha No. 049
Purwokerto, SG 21069",Gang Gedebage Selatan No. 693,Serang,Banten,45037,Indonesia,0.8868395368829418,115.3287787347748,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1372,"Gg. Gedebage Selatan No. 8
Manado, Papua 46928",Gang Moch. Ramdan No. 4,Samarinda,Kalimantan Timur,26570,Indonesia,2.430331439744858,,Gudang,,2026-01-15 14:25:37.513236+00
1373,"Gang Kendalsari No. 039
Palembang, DKI Jakarta 92602",Gang Ir. H. Djuanda No. 54,Gresik,Jawa Timur,13073,Indonesia,4.724672642786251,,Pabrik,,2026-01-15 14:25:37.513236+00
1374,"Gang Soekarno Hatta No. 0
Mojokerto, BE 05138",Gang Dipenogoro No. 2,Medan,Sumatera Utara,06173,Indonesia,4.001897306389035,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1375,"Gg. Gedebage Selatan No. 585
Singkawang, YO 54672",Gang Dipatiukur No. 72,Denpasar,Bali,46723,Indonesia,,117.73692250409016,Showroom,,2026-01-15 14:25:37.513236+00
1376,"Gg. Suryakencana No. 0
Depok, GO 02784",Gang Sadang Serang No. 4,Depok,Jawa Barat,67390,Indonesia,-5.497668907189858,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1377,"Gang M.H Thamrin No. 144
Mataram, MA 51853",Jalan Stasiun Wonokromo No. 42,Jakarta Pusat,DKI Jakarta,40756,Indonesia,2.797527327163573,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1378,"Jl. Otto Iskandardinata No. 860
Kediri, SN 77712",Gg. Ciumbuleuit No. 03,Bengkalis,Riau,78679,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1379,"Jalan Veteran No. 8
Ambon, NB 85522",Jl. Kutisari Selatan No. 0,Jakarta Barat,DKI Jakarta,63548,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1380,"Jl. Antapani Lama No. 889
Prabumulih, NT 38064",Jalan Rajawali Timur No. 575,Pekanbaru,Riau,84366,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1381,"Gang Dipenogoro No. 14
Payakumbuh, Lampung 54705",Gang Rawamangun No. 0,Balikpapan,Kalimantan Timur,65261,Indonesia,-3.1500359083703184,127.71466137830727,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1382,"Gang Kiaracondong No. 395
Tasikmalaya, KU 79851",Jl. Ahmad Dahlan No. 67,Salatiga,Jawa Tengah,56841,Indonesia,,108.5036827128625,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1383,"Gang Siliwangi No. 293
Payakumbuh, Gorontalo 59822",Jl. Kutisari Selatan No. 696,Medan,Sumatera Utara,98714,Indonesia,-6.110483977373356,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1384,"Jl. Moch. Toha No. 68
Pekalongan, Kalimantan Selatan 59524",Jalan Yos Sudarso No. 40,Pematang Siantar,Sumatera Utara,97758,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1385,"Jalan Setiabudhi No. 7
Manado, Aceh 17291",Gg. Kapten Muslihat No. 636,Jakarta Pusat,DKI Jakarta,00260,Indonesia,3.7316197476036077,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1386,"Gang Cempaka No. 802
Mataram, SU 48314",Jalan BKR No. 206,Surabaya,Jawa Timur,66969,Indonesia,,131.31583412909006,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1387,"Jalan Ahmad Dahlan No. 5
Cimahi, Sulawesi Tenggara 66922",Gang Kutisari Selatan No. 8,Surabaya,Jawa Timur,41029,Indonesia,,139.36350253408358,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1388,"Gang Sukajadi No. 2
Padangpanjang, LA 40832",Jalan Jayawijaya No. 67,Jakarta Timur,DKI Jakarta,20880,Indonesia,-2.1306899471919696,,Registered Office,,2026-01-15 14:25:37.513236+00
1389,"Jalan Raya Ujungberung No. 52
Banjarmasin, Jawa Barat 17898",Gang BKR No. 35,Tangerang Selatan,Banten,58003,Indonesia,-5.551431783444133,103.77498607669841,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1390,"Gang Sukajadi No. 267
Sawahlunto, KU 06950",Jalan Pacuan Kuda No. 70,Balikpapan,Kalimantan Timur,56670,Indonesia,4.977197766291688,,Pabrik,,2026-01-15 14:25:37.513236+00
1391,"Jalan Pacuan Kuda No. 407
Tanjungpinang, Kalimantan Utara 66070",Gg. Raya Ujungberung No. 54,Dumai,Riau,68164,Indonesia,-5.253975418235277,122.17671713407785,Showroom,,2026-01-15 14:25:37.513236+00
1392,"Jalan Lembong No. 808
Depok, Sulawesi Selatan 15951",Gang Cikutra Timur No. 508,Palopo,Sulawesi Selatan,07209,Indonesia,-4.39241194772212,100.41860890297282,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1393,"Gang Lembong No. 81
Bau-Bau, Papua 51061",Gang Jend. A. Yani No. 99,Pematang Siantar,Sumatera Utara,88962,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1394,"Jl. HOS. Cokroaminoto No. 356
Manado, Kalimantan Timur 75521",Jalan Rajawali Barat No. 6,Cimahi,Jawa Barat,74831,Indonesia,-6.023987492844646,134.43093072406134,Showroom,,2026-01-15 14:25:37.513236+00
1395,"Jl. Lembong No. 2
Cirebon, Kalimantan Timur 36640",Jalan Cikutra Barat No. 966,Salatiga,Jawa Tengah,97712,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1396,"Gg. Medokan Ayu No. 2
Yogyakarta, MU 29999",Jl. Sukabumi No. 2,Bontang,Kalimantan Timur,52674,Indonesia,-5.609275904518743,,Registered Office,,2026-01-15 14:25:37.513236+00
1397,"Jalan Cihampelas No. 919
Semarang, Banten 53510",Gang Rajiman No. 30,Pekanbaru,Riau,95542,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1398,"Jalan Veteran No. 58
Tarakan, NT 96482",Jalan Sadang Serang No. 79,Bengkalis,Riau,89873,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1399,"Jl. Kapten Muslihat No. 573
Pariaman, Kalimantan Utara 84382",Gg. Antapani Lama No. 4,Bekasi,Jawa Barat,54966,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1400,"Jalan Ir. H. Djuanda No. 31
Samarinda, SB 92718",Gg. Sadang Serang No. 949,Dumai,Riau,74871,Indonesia,,118.96832396294246,Showroom,,2026-01-15 14:25:37.513236+00
1401,"Jl. Ciwastra No. 23
Palopo, Kepulauan Riau 87525",Gg. Cikutra Timur No. 15,Salatiga,Jawa Tengah,98940,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1402,"Jalan Ciwastra No. 868
Lhokseumawe, KU 46692",Jl. Gardujati No. 9,Binjai,Sumatera Utara,74296,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1403,"Gang Gegerkalong Hilir No. 0
Kota Administrasi Jakarta Barat, SU 66832",Gang Waringin No. 14,Depok,Jawa Barat,81811,Indonesia,,136.33788576473484,Gudang,,2026-01-15 14:25:37.513236+00
1404,"Gg. Surapati No. 78
Meulaboh, SB 65532",Jalan Ir. H. Djuanda No. 1,Gresik,Jawa Timur,30133,Indonesia,-2.144361611153691,,Registered Office,,2026-01-15 14:25:37.513236+00
1405,"Jalan Sadang Serang No. 1
Lhokseumawe, SN 96891",Gang Surapati No. 300,Cilegon,Banten,66554,Indonesia,-2.2137647786427115,95.14620925046444,Registered Office,,2026-01-15 14:25:37.513236+00
1406,"Gg. Abdul Muis No. 369
Balikpapan, JI 15213",Gg. Dipenogoro No. 61,Medan,Sumatera Utara,65125,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1407,"Jalan Astana Anyar No. 40
Purwokerto, Jambi 81994",Jl. Ciumbuleuit No. 085,Binjai,Sumatera Utara,35191,Indonesia,-2.9517972546334503,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1408,"Jl. Cikutra Timur No. 673
Jambi, Maluku 07850",Gang Medokan Ayu No. 6,Dumai,Riau,47988,Indonesia,-1.1810513284938917,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1409,"Gang Rungkut Industri No. 2
Pekanbaru, MA 28073",Jalan Cikutra Timur No. 546,Makassar,Sulawesi Selatan,20349,Indonesia,4.568477430765528,,Pabrik,,2026-01-15 14:25:37.513236+00
1410,"Gang Sukajadi No. 411
Pekalongan, PB 77044",Gang Peta No. 3,Jakarta Utara,DKI Jakarta,14441,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1411,"Jalan Suniaraja No. 627
Banjar, Jambi 09990",Gang Cikutra Barat No. 914,Badung,Bali,07084,Indonesia,-0.3114588589800995,124.6762854951343,Registered Office,,2026-01-15 14:25:37.513236+00
1412,"Gang Cempaka No. 337
Tasikmalaya, NB 96119",Jl. Tubagus Ismail No. 180,Prabumulih,Sumatera Selatan,54526,Indonesia,-1.7289554846417827,,Registered Office,,2026-01-15 14:25:37.513236+00
1413,"Jalan Jamika No. 62
Tangerang, KS 48998",Jl. Rajiman No. 65,Jakarta Timur,DKI Jakarta,08328,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1414,"Jl. Raya Ujungberung No. 626
Gorontalo, AC 20624",Jalan Pelajar Pejuang No. 291,Malang,Jawa Timur,74282,Indonesia,,111.14646734146066,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1415,"Gang Rajawali Barat No. 62
Cirebon, PB 40443",Gang Suniaraja No. 4,Badung,Bali,15960,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
