id,npwp_masked,name,entity_type,address,status,extra_metadata,created_at
786,75.000.***.***-***.108,UD Utama Intan Buana,PT,"Jalan Jamika No. 39
Sawahlunto, JI 03172",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
787,76.000.***.***-***.108,UD Pusaka Jaya,Firma,"Jl. Kebonjati No. 7
Bandar Lampung, Gorontalo 78075",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
788,77.000.***.***-***.108,Perum Global Niaga Permata,CV,"Jalan Gedebage Selatan No. 80
Semarang, SB 75627",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
789,78.000.***.***-***.108,UD Pusaka Bersama,Firma,"Jalan Rungkut Industri No. 1
Tangerang, Bali 07901",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
790,79.000.***.***-***.108,PT Makmur Permata,PT,"Gg. Kutisari Selatan No. 082
Tidore Kepulauan, ST 13091",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
791,80.000.***.***-***.108,Koperasi Elang Mega Lestari,CV,"Gg. Rumah Sakit No. 3
Bekasi, Kalimantan Selatan 13007",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
792,81.000.***.***-***.108,CV Terpadu Niaga,Firma,"Jalan Rawamangun No. 11
Padang, JI 94481",Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
793,82.000.***.***-***.108,PT Tbk Elang Intan,UD,"Jalan Cikapayang No. 90
Parepare, JA 91537",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
794,83.000.***.***-***.108,Perum Abadi Intan Indo,PT,"Gang Pasirkoja No. 3
Manado, Jawa Tengah 83095",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
795,84.000.***.***-***.108,CV Astra Utama,Firma,"Gang Rumah Sakit No. 8
Metro, LA 69506",Non-Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
796,85.000.***.***-***.108,UD Karya Bersama Buana,PT Tbk,"Gg. Laswi No. 94
Medan, Nusa Tenggara Timur 59318",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
797,86.000.***.***-***.108,PD Elang Global,UD,"Gg. Rungkut Industri No. 2
Medan, Sumatera Barat 30198",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
798,87.000.***.***-***.108,CV Rajawali Prima Bersama,PT,"Jalan Lembong No. 160
Tual, Sumatera Utara 77852",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
799,88.000.***.***-***.108,PT Intan Rajawali,PT Tbk,"Gang Sukajadi No. 187
Bau-Bau, Jawa Tengah 05306",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
800,89.000.***.***-***.108,PD Usaha Utama Indo,CV,"Jalan Rajiman No. 418
Bogor, Kepulauan Riau 04324",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
801,90.000.***.***-***.108,CV Rajawali Sentosa,PT Tbk,"Jalan Surapati No. 52
Bengkulu, Bengkulu 42608",Non-Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
802,91.000.***.***-***.108,PT Tbk Mega Makmur Intan,PT Tbk,"Jl. Ahmad Yani No. 258
Batu, Sulawesi Selatan 48969",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
803,92.000.***.***-***.108,PT Sinar Cipta,UD,"Gg. Cihampelas No. 092
Kendari, JT 78077",Dalam Pemeriksaan,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
804,93.000.***.***-***.108,Koperasi Global Nusantara Rajawali,PT Tbk,"Gg. Indragiri No. 7
Tomohon, Jawa Barat 87629",Dalam Pemeriksaan,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
805,94.000.***.***-***.108,PT Tbk Gemilang Sinar Nusantara,PT Tbk,"Jalan Sadang Serang No. 5
Pekalongan, Sulawesi Barat 00523",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
806,95.000.***.***-***.108,PD Niaga Indo Intan,PT Tbk,"Gg. Gedebage Selatan No. 253
Ternate, SG 24964",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
807,96.000.***.***-***.108,CV Terpadu Rajawali Indo,UD,"Gg. Pelajar Pejuang No. 11
Kediri, Kalimantan Selatan 50736",Dalam Pemeriksaan,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
808,97.000.***.***-***.108,PT Berkah Berlian Garuda,CV,"Gg. Rawamangun No. 2
Bitung, Jawa Barat 29223",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
809,98.000.***.***-***.108,CV Prima Garuda,PT Tbk,"Jl. Sentot Alibasa No. 76
Langsa, Gorontalo 29427",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
810,99.000.***.***-***.108,PT Tbk Mandiri Garuda,PT Tbk,"Jalan Ir. H. Djuanda No. 82
Pangkalpinang, BA 80193",Dalam Pemeriksaan,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
811,10.000.***.***-***.109,CV Elang Usaha Sentosa,UD,"Jl. Tebet Barat Dalam No. 948
Solok, Bengkulu 27833",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
812,11.000.***.***-***.109,Firma Sentosa Mitra Berkah,CV,"Gang Cihampelas No. 8
Pagaralam, BT 98296",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
813,12.000.***.***-***.109,Koperasi Berlian Garuda,PT Tbk,"Jl. Raya Ujungberung No. 040
Dumai, Jawa Timur 70344",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
814,13.000.***.***-***.109,PT Tbk Nusantara Usaha Gemilang,Firma,"Gang Tubagus Ismail No. 914
Batam, KB 34233",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
815,14.000.***.***-***.109,Koperasi Buana Utama Pusaka,Firma,"Jalan Siliwangi No. 6
Mojokerto, Kalimantan Selatan 96319",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
816,15.000.***.***-***.109,PT Tbk Elang Merak Indo,PT Tbk,"Jl. W.R. Supratman No. 61
Bandar Lampung, KS 24974",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
817,16.000.***.***-***.109,PT Tbk Bersama Sinar,CV,"Gg. Jend. Sudirman No. 043
Jayapura, Jawa Barat 26585",Dalam Pemeriksaan,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
818,17.000.***.***-***.109,Firma Terpadu Niaga,UD,"Gg. Sukajadi No. 180
Blitar, JA 88525",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
819,18.000.***.***-***.109,CV Buana Cendana,UD,"Jalan Rumah Sakit No. 9
Kota Administrasi Jakarta Barat, Lampung 43415",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
820,19.000.***.***-***.109,PD Mandiri Cipta Indo,CV,"Jalan Cihampelas No. 9
Metro, SU 86335",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
821,20.000.***.***-***.109,Perum Merak Lestari Mega,CV,"Jalan Otto Iskandardinata No. 14
Padang, PB 96147",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
822,21.000.***.***-***.109,UD Terpadu Berlian,Firma,"Jl. Gegerkalong Hilir No. 72
Lubuklinggau, Bengkulu 34515",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
823,22.000.***.***-***.109,Firma Terpadu Jaya Sentosa,UD,"Jalan Cihampelas No. 820
Sorong, BE 97771",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
824,23.000.***.***-***.109,PT Tbk Terpadu Berlian Cipta,PT,"Jalan Cihampelas No. 99
Kendari, SS 64127",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
825,24.000.***.***-***.109,PD Abadi Karya Usaha,PT,"Gg. Cihampelas No. 186
Sabang, Bali 48394",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
826,25.000.***.***-***.109,Perum Sejahtera Cendana Intan,CV,"Gang Tebet Barat Dalam No. 3
Magelang, SU 14445",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
827,26.000.***.***-***.109,Perum Bersama Mega Buana,CV,"Jalan Pelajar Pejuang No. 03
Cilegon, BE 75301",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
828,27.000.***.***-***.109,Koperasi Merak Astra,UD,"Jl. Pasteur No. 123
Palu, KI 87200",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
829,28.000.***.***-***.109,PT Lestari Gemilang,CV,"Jl. Suniaraja No. 413
Denpasar, PB 56538",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
830,29.000.***.***-***.109,Perum Berkah Intan Sejahtera,PT,"Jalan Rumah Sakit No. 2
Bontang, Banten 79296",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
831,30.000.***.***-***.109,Perum Berkah Lestari Cipta,Firma,"Jalan Raya Ujungberung No. 7
Gorontalo, ST 65998",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
832,31.000.***.***-***.109,Koperasi Karya Niaga,CV,"Jalan Suryakencana No. 777
Cilegon, BT 90525",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
833,32.000.***.***-***.109,UD Merak Global Lestari,Firma,"Jl. Sadang Serang No. 8
Semarang, JI 49820",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
834,33.000.***.***-***.109,Perum Buana Abadi Terpadu,UD,"Jalan Otto Iskandardinata No. 8
Tebingtinggi, JA 25192",Non-Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
835,34.000.***.***-***.109,Koperasi Pusaka Mitra,CV,"Gang Pacuan Kuda No. 968
Solok, Aceh 92478",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
836,35.000.***.***-***.109,Perum Sejahtera Jaya Sinar,UD,"Gg. Suniaraja No. 57
Meulaboh, AC 15803",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
837,36.000.***.***-***.109,PT Tbk Gemilang Karya,PT,"Gg. Kendalsari No. 102
Sorong, Kalimantan Barat 12723",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
838,37.000.***.***-***.109,PT Tbk Utama Abadi,Firma,"Gg. Raya Setiabudhi No. 95
Kota Administrasi Jakarta Timur, Aceh 19156",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
839,38.000.***.***-***.109,CV Permata Mandiri Nusantara,CV,"Gang Yos Sudarso No. 14
Bima, Maluku 02385",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
840,39.000.***.***-***.109,PT Tbk Mitra Global Prima,UD,"Gg. Tebet Barat Dalam No. 37
Payakumbuh, KB 20922",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
841,40.000.***.***-***.109,PT Tbk Pusaka Berkah Rajawali,PT,"Jalan Cempaka No. 6
Pagaralam, KS 67318",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
842,41.000.***.***-***.109,Perum Pusaka Merak,PT Tbk,"Jalan Gardujati No. 225
Banjar, LA 34862",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
843,42.000.***.***-***.109,CV Mitra Intan Karya,PT Tbk,"Gang Antapani Lama No. 2
Palangkaraya, Papua 58015",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
844,43.000.***.***-***.109,UD Abadi Nusantara,PT,"Jalan KH Amin Jasuta No. 535
Denpasar, Sulawesi Selatan 94446",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
845,44.000.***.***-***.109,PD Usaha Niaga,PT,"Jalan PHH. Mustofa No. 173
Cilegon, SN 78989",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
846,45.000.***.***-***.109,PD Prima Gemilang,PT Tbk,"Gang Cihampelas No. 4
Pekalongan, Banten 47648",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
847,46.000.***.***-***.109,UD Abadi Global Jaya,Firma,"Gang Stasiun Wonokromo No. 58
Samarinda, JK 81315",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
848,47.000.***.***-***.109,UD Karya Permata,UD,"Gg. Cihampelas No. 976
Yogyakarta, KI 83155",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
849,48.000.***.***-***.109,PD Terpadu Merak,CV,"Gg. Merdeka No. 95
Padangpanjang, Maluku 56425",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
850,49.000.***.***-***.109,CV Jaya Gemilang Berlian,PT,"Gang Cihampelas No. 129
Pangkalpinang, PB 25011",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
851,50.000.***.***-***.109,UD Berlian Garuda,PT,"Gg. Ciumbuleuit No. 72
Sungai Penuh, Papua 08742",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
852,51.000.***.***-***.109,PD Rajawali Mitra,PT Tbk,"Gang Abdul Muis No. 382
Metro, Bengkulu 67090",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
853,52.000.***.***-***.109,CV Elang Karya,UD,"Jl. Yos Sudarso No. 2
Bau-Bau, JI 52678",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
854,53.000.***.***-***.109,UD Rajawali Gemilang,PT Tbk,"Gang M.T Haryono No. 37
Bandar Lampung, AC 24543",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
855,54.000.***.***-***.109,CV Gemilang Utama,PT,"Gang S. Parman No. 248
Padang Sidempuan, Sulawesi Barat 94447",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
856,55.000.***.***-***.109,PD Mitra Berlian Elang,CV,"Jalan Jakarta No. 0
Tanjungpinang, LA 18558",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
857,56.000.***.***-***.109,PT Indo Astra,UD,"Gang Siliwangi No. 0
Malang, LA 70398",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
858,57.000.***.***-***.109,Perum Karya Merak,CV,"Gang HOS. Cokroaminoto No. 2
Bogor, Kalimantan Tengah 18655",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
859,58.000.***.***-***.109,PT Tbk Gemilang Elang Berkah,CV,"Gang Suryakencana No. 29
Subulussalam, Maluku 85428",Non-Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
860,59.000.***.***-***.109,Perum Karya Bersama,CV,"Gang Veteran No. 81
Sabang, SU 77542",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
861,60.000.***.***-***.109,Perum Makmur Berlian Sinar,Firma,"Jalan Ahmad Yani No. 34
Madiun, KT 10926",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
862,61.000.***.***-***.109,Perum Cipta Sentosa,PT,"Gg. Yos Sudarso No. 88
Bogor, PB 50568",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
863,62.000.***.***-***.109,UD Usaha Sinar,UD,"Gg. Asia Afrika No. 0
Palangkaraya, Gorontalo 30086",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
864,63.000.***.***-***.109,CV Usaha Berkah,CV,"Gang Wonoayu No. 948
Kupang, BA 54971",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
865,64.000.***.***-***.109,PT Tbk Indo Mitra Mandiri,UD,"Jl. Raya Ujungberung No. 71
Tangerang Selatan, JK 21846",Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
866,65.000.***.***-***.109,Koperasi Abadi Sentosa,CV,"Gang Siliwangi No. 8
Kota Administrasi Jakarta Selatan, NB 24662",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
867,66.000.***.***-***.109,UD Global Sentosa,PT,"Gg. Antapani Lama No. 8
Surabaya, Papua Barat 38365",Non-Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
868,67.000.***.***-***.109,Perum Berkah Global Terpadu,CV,"Jalan Raya Ujungberung No. 76
Banjar, Riau 63560",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
869,68.000.***.***-***.109,PT Tbk Pusaka Mandiri Utama,PT Tbk,"Jalan Veteran No. 0
Pekanbaru, Riau 89184",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
870,69.000.***.***-***.109,PD Pusaka Merak Garuda,Firma,"Jalan Gedebage Selatan No. 51
Surakarta, Sumatera Utara 78052",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
871,70.000.***.***-***.109,Koperasi Elang Abadi,UD,"Jalan Medokan Ayu No. 3
Tual, MU 10046",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
872,71.000.***.***-***.109,PD Merak Berkah,PT Tbk,"Jalan Gardujati No. 9
Kediri, SN 31457",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
873,72.000.***.***-***.109,Koperasi Nusantara Utama,UD,"Gang Cihampelas No. 015
Probolinggo, Kalimantan Utara 79477",Non-Aktif,"{""sector"": ""Pariwisata""}",2026-01-15 14:24:12.231498+00
874,73.000.***.***-***.109,Perum Sejahtera Mitra Lestari,PT,"Jalan Ciumbuleuit No. 3
Malang, Jawa Barat 32394",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
875,74.000.***.***-***.109,PT Mitra Sinar Mega,PT Tbk,"Jl. Pelajar Pejuang No. 20
Palembang, Nusa Tenggara Barat 01604",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
876,75.000.***.***-***.109,PT Jaya Rajawali,PT,"Jalan Moch. Ramdan No. 13
Banjarmasin, SB 79622",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
877,76.000.***.***-***.109,PD Jaya Mitra Intan,PT,"Gang W.R. Supratman No. 19
Kupang, Gorontalo 71600",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
878,77.000.***.***-***.109,CV Elang Rajawali Terpadu,Firma,"Gang Cikutra Timur No. 11
Bontang, SU 60145",Non-Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
879,78.000.***.***-***.109,PD Astra Bersama,PT,"Jl. Ciwastra No. 347
Tebingtinggi, Kepulauan Bangka Belitung 44456",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
880,79.000.***.***-***.109,CV Pusaka Nusantara,Firma,"Gang Joyoboyo No. 2
Palu, Nusa Tenggara Timur 38715",Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
881,80.000.***.***-***.109,UD Gemilang Cipta,UD,"Jl. Moch. Ramdan No. 3
Semarang, Maluku 13854",Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
882,81.000.***.***-***.109,Perum Global Permata Rajawali,CV,"Jalan Kapten Muslihat No. 45
Bontang, Aceh 51631",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
883,82.000.***.***-***.109,PD Lestari Cendana,PT,"Gang Raya Setiabudhi No. 27
Bekasi, Bengkulu 38076",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
884,83.000.***.***-***.109,Koperasi Makmur Astra Utama,UD,"Gg. Pasir Koja No. 9
Magelang, SB 98889",Aktif,"{""sector"": ""Transportasi""}",2026-01-15 14:24:12.231498+00
885,84.000.***.***-***.109,PD Indo Pusaka Sentosa,UD,"Jalan Gegerkalong Hilir No. 758
Probolinggo, JK 95397",Non-Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
886,85.000.***.***-***.109,Perum Elang Mandiri,UD,"Jl. Surapati No. 88
Bontang, ST 59306",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
887,86.000.***.***-***.109,PD Elang Garuda,PT,"Gg. Cihampelas No. 07
Pekanbaru, RI 87459",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
888,87.000.***.***-***.109,PT Tbk Prima Astra Merak,PT,"Jalan S. Parman No. 38
Tanjungpinang, JA 47841",Aktif,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
889,88.000.***.***-***.109,Perum Buana Sejahtera,Firma,"Jalan Kutisari Selatan No. 658
Balikpapan, Papua 13617",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
890,89.000.***.***-***.109,Koperasi Bersama Permata Sinar,PT,"Jalan M.H Thamrin No. 5
Palembang, JA 58998",Aktif,"{""sector"": ""Properti""}",2026-01-15 14:24:12.231498+00
891,90.000.***.***-***.109,Firma Global Intan,UD,"Jalan Ahmad Yani No. 8
Samarinda, Kepulauan Riau 47939",Aktif,"{""sector"": ""Pertambangan""}",2026-01-15 14:24:12.231498+00
892,91.000.***.***-***.109,Koperasi Rajawali Bersama Astra,PT Tbk,"Jl. Sukajadi No. 14
Meulaboh, SU 45563",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
893,92.000.***.***-***.109,UD Berkah Garuda,UD,"Jalan H.J Maemunah No. 35
Mojokerto, KS 82284",Aktif,"{""sector"": ""Agrikultur""}",2026-01-15 14:24:12.231498+00
894,93.000.***.***-***.109,CV Elang Berlian,UD,"Jl. M.T Haryono No. 431
Metro, KS 92463",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
895,94.000.***.***-***.109,PT Tbk Jaya Astra,PT Tbk,"Jalan Ciwastra No. 13
Tasikmalaya, MA 93424",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
896,95.000.***.***-***.109,Koperasi Usaha Gemilang,CV,"Jalan Dipatiukur No. 6
Tangerang Selatan, SS 83100",Aktif,"{""sector"": ""Jasa Keuangan""}",2026-01-15 14:24:12.231498+00
897,96.000.***.***-***.109,UD Karya Sinar,PT,"Gg. Ciwastra No. 91
Palangkaraya, Kepulauan Bangka Belitung 89904",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
898,97.000.***.***-***.109,Firma Indo Karya,CV,"Gang Soekarno Hatta No. 36
Padang, Gorontalo 75714",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
899,98.000.***.***-***.109,Firma Astra Jaya Rajawali,Firma,"Gang Setiabudhi No. 178
Bukittinggi, KT 95545",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
900,99.000.***.***-***.109,Firma Sentosa Buana Usaha,PT,"Gang W.R. Supratman No. 681
Jayapura, KI 99088",Dalam Pemeriksaan,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
901,10.000.***.***-***.110,UD Garuda Permata Cipta,UD,"Gg. Medokan Ayu No. 018
Langsa, Kalimantan Utara 29218",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
902,11.000.***.***-***.110,PT Bersama Buana,Firma,"Gang Erlangga No. 35
Bandung, DI Yogyakarta 19363",Dalam Pemeriksaan,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
903,12.000.***.***-***.110,CV Permata Niaga,PT Tbk,"Jalan Laswi No. 137
Probolinggo, Nusa Tenggara Barat 29911",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
904,13.000.***.***-***.110,Perum Nusantara Lestari,PT,"Gg. Dipenogoro No. 923
Kota Administrasi Jakarta Timur, Papua 29677",Dalam Pemeriksaan,"{""sector"": ""Pendidikan""}",2026-01-15 14:24:12.231498+00
905,14.000.***.***-***.110,UD Makmur Permata Bersama,CV,"Gang Otto Iskandardinata No. 5
Tanjungbalai, SU 12809",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
906,15.000.***.***-***.110,Koperasi Makmur Gemilang,CV,"Jl. Raya Ujungberung No. 1
Tanjungpinang, MA 68013",Non-Aktif,"{""sector"": ""Konstruksi""}",2026-01-15 14:24:12.231498+00
907,16.000.***.***-***.110,UD Gemilang Indo,Firma,"Jl. Rungkut Industri No. 9
Prabumulih, Kalimantan Selatan 39316",Aktif,"{""sector"": ""Energi""}",2026-01-15 14:24:12.231498+00
908,17.000.***.***-***.110,PD Mitra Intan,CV,"Jl. Jakarta No. 20
Pasuruan, Jambi 18049",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
909,18.000.***.***-***.110,Koperasi Karya Rajawali,Firma,"Gang Stasiun Wonokromo No. 2
Padang Sidempuan, Kepulauan Bangka Belitung 84302",Non-Aktif,"{""sector"": ""Telekomunikasi""}",2026-01-15 14:24:12.231498+00
910,19.000.***.***-***.110,Perum Berkah Makmur,PT,"Jalan Pasir Koja No. 50
Makassar, JK 66099",Aktif,"{""sector"": ""Teknologi""}",2026-01-15 14:24:12.231498+00
911,20.000.***.***-***.110,Perum Permata Merak Gemilang,CV,"Gang Gegerkalong Hilir No. 906
Padang Sidempuan, Aceh 63934",Dalam Pemeriksaan,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
912,21.000.***.***-***.110,Firma Merak Makmur Permata,UD,"Jalan Ciumbuleuit No. 9
Pasuruan, GO 95318",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
913,22.000.***.***-***.110,CV Cendana Global,PT,"Gang Setiabudhi No. 76
Palu, Kalimantan Tengah 11741",Aktif,"{""sector"": ""Retail""}",2026-01-15 14:24:12.231498+00
914,23.000.***.***-***.110,PT Elang Jaya,CV,"Jalan Rungkut Industri No. 14
Lubuklinggau, Kepulauan Riau 62830",Aktif,"{""sector"": ""Manufaktur""}",2026-01-15 14:24:12.231498+00
915,24.000.***.***-***.110,Perum Buana Mega Makmur,Firma,"Jl. Medokan Ayu No. 207
Kupang, Jawa Timur 10806",Aktif,"{""sector"": ""Makanan & Minuman""}",2026-01-15 14:24:12.231498+00
916,25.000.***.***-***.110,PT Cendana Jaya,Firma,"Gang Suniaraja No. 22
Bontang, Kepulauan Bangka Belitung 72019",Aktif,"{""sector"": ""Perdagangan""}",2026-01-15 14:24:12.231498+00
917,26.000.***.***-***.110,UD Abadi Rajawali,CV,"Gang Pelajar Pejuang No. 18
Sawahlunto, Kalimantan Barat 96662",Aktif,"{""sector"": ""Kesehatan""}",2026-01-15 14:24:12.231498+00
