id,from_entity_type,from_entity_id,to_entity_type,to_entity_id,relationship_type,pct,effective_from,effective_to,source,confidence,notes,created_at
1240,BENEFICIAL_OWNER,1240,TAXPAYER,29196,OWNERSHIP,33.92,2019-08-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1241,BENEFICIAL_OWNER,1241,TAXPAYER,6586,OWNERSHIP,83.90,2020-12-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1242,BENEFICIAL_OWNER,1242,TAXPAYER,1830,OWNERSHIP,89.00,2022-12-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1243,BENEFICIAL_OWNER,1243,TAXPAYER,5802,OWNERSHIP,88.65,2022-11-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1244,BENEFICIAL_OWNER,1244,TAXPAYER,6324,OWNERSHIP,26.24,2023-01-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1245,BENEFICIAL_OWNER,1245,TAXPAYER,22195,OWNERSHIP,23.42,2023-09-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1246,BENEFICIAL_OWNER,1246,TAXPAYER,10490,OWNERSHIP,37.89,2022-09-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1247,BENEFICIAL_OWNER,1247,TAXPAYER,12238,OWNERSHIP,26.60,2021-04-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1248,BENEFICIAL_OWNER,1248,TAXPAYER,4561,OWNERSHIP,84.78,2020-11-01,,BO Registry,0.82,,2026-01-15 14:26:05.430149+00
1249,BENEFICIAL_OWNER,1249,TAXPAYER,6988,OWNERSHIP,78.68,2024-10-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1250,BENEFICIAL_OWNER,1250,TAXPAYER,6411,OWNERSHIP,9.22,2018-05-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1251,BENEFICIAL_OWNER,1251,TAXPAYER,2668,OWNERSHIP,10.34,2019-01-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1252,BENEFICIAL_OWNER,1252,TAXPAYER,23271,OWNERSHIP,28.72,2024-09-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1253,BENEFICIAL_OWNER,1253,TAXPAYER,2869,OWNERSHIP,63.19,2021-11-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1254,BENEFICIAL_OWNER,1254,TAXPAYER,11839,OWNERSHIP,29.44,2024-09-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1255,BENEFICIAL_OWNER,1255,TAXPAYER,24113,OWNERSHIP,88.65,2020-07-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1256,BENEFICIAL_OWNER,1256,TAXPAYER,3147,OWNERSHIP,8.83,2024-05-01,,BO Registry,0.76,,2026-01-15 14:26:05.430149+00
1257,BENEFICIAL_OWNER,1257,TAXPAYER,19038,OWNERSHIP,86.35,2018-10-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1258,BENEFICIAL_OWNER,1258,TAXPAYER,1421,OWNERSHIP,31.58,2019-05-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1259,BENEFICIAL_OWNER,1259,TAXPAYER,10849,OWNERSHIP,80.06,2019-06-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1260,BENEFICIAL_OWNER,1260,TAXPAYER,6417,OWNERSHIP,81.05,2022-07-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1261,BENEFICIAL_OWNER,1261,TAXPAYER,3786,OWNERSHIP,5.81,2021-07-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1262,BENEFICIAL_OWNER,1262,TAXPAYER,10144,OWNERSHIP,31.97,2023-02-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1263,BENEFICIAL_OWNER,1263,TAXPAYER,24284,OWNERSHIP,79.26,2022-04-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1264,BENEFICIAL_OWNER,1264,TAXPAYER,24658,OWNERSHIP,8.30,2024-09-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1265,BENEFICIAL_OWNER,1265,TAXPAYER,1521,OWNERSHIP,53.39,2018-12-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1266,BENEFICIAL_OWNER,1266,TAXPAYER,22510,OWNERSHIP,44.33,2020-08-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1267,BENEFICIAL_OWNER,1267,TAXPAYER,152,OWNERSHIP,11.84,2024-09-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1268,BENEFICIAL_OWNER,1268,TAXPAYER,9767,OWNERSHIP,11.26,2019-11-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1269,BENEFICIAL_OWNER,1269,TAXPAYER,19551,OWNERSHIP,17.28,2019-07-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1270,BENEFICIAL_OWNER,1270,TAXPAYER,16273,OWNERSHIP,30.36,2019-04-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1271,BENEFICIAL_OWNER,1271,TAXPAYER,1685,OWNERSHIP,62.24,2024-12-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1272,BENEFICIAL_OWNER,1272,TAXPAYER,19665,OWNERSHIP,44.35,2023-01-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1273,BENEFICIAL_OWNER,1273,TAXPAYER,2519,OWNERSHIP,34.72,2021-06-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1274,BENEFICIAL_OWNER,1274,TAXPAYER,1696,OWNERSHIP,57.37,2018-03-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1275,BENEFICIAL_OWNER,1275,TAXPAYER,16297,OWNERSHIP,94.23,2021-05-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1276,BENEFICIAL_OWNER,1276,TAXPAYER,13425,OWNERSHIP,36.40,2024-10-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1277,BENEFICIAL_OWNER,1277,TAXPAYER,22738,OWNERSHIP,6.34,2024-02-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1278,BENEFICIAL_OWNER,1278,TAXPAYER,2749,OWNERSHIP,64.98,2023-02-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1279,BENEFICIAL_OWNER,1279,TAXPAYER,12034,OWNERSHIP,42.01,2018-08-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1280,BENEFICIAL_OWNER,1280,TAXPAYER,12427,OWNERSHIP,72.19,2023-04-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1281,BENEFICIAL_OWNER,1281,TAXPAYER,13314,OWNERSHIP,25.64,2019-03-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1282,BENEFICIAL_OWNER,1282,TAXPAYER,27233,OWNERSHIP,9.45,2020-01-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1283,BENEFICIAL_OWNER,1283,TAXPAYER,2432,OWNERSHIP,13.12,2018-12-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1284,BENEFICIAL_OWNER,1284,TAXPAYER,26506,OWNERSHIP,15.39,2023-08-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1285,BENEFICIAL_OWNER,1285,TAXPAYER,13939,OWNERSHIP,23.28,2022-02-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1286,BENEFICIAL_OWNER,1286,TAXPAYER,9364,OWNERSHIP,63.27,2020-12-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1287,BENEFICIAL_OWNER,1287,TAXPAYER,23452,OWNERSHIP,6.12,2022-10-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1288,BENEFICIAL_OWNER,1288,TAXPAYER,15023,OWNERSHIP,80.78,2024-07-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1289,BENEFICIAL_OWNER,1289,TAXPAYER,11606,OWNERSHIP,57.46,2021-07-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1290,BENEFICIAL_OWNER,1290,TAXPAYER,25263,OWNERSHIP,14.57,2024-08-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1291,BENEFICIAL_OWNER,1291,TAXPAYER,27068,OWNERSHIP,31.04,2024-03-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1292,BENEFICIAL_OWNER,1292,TAXPAYER,10796,OWNERSHIP,6.85,2022-05-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1293,BENEFICIAL_OWNER,1293,TAXPAYER,5269,OWNERSHIP,28.31,2022-06-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1294,BENEFICIAL_OWNER,1294,TAXPAYER,18213,OWNERSHIP,83.83,2019-07-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1295,BENEFICIAL_OWNER,1295,TAXPAYER,14378,OWNERSHIP,8.38,2021-01-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1296,BENEFICIAL_OWNER,1296,TAXPAYER,8385,OWNERSHIP,23.83,2018-02-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1297,BENEFICIAL_OWNER,1297,TAXPAYER,17335,OWNERSHIP,25.97,2021-05-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1298,BENEFICIAL_OWNER,1298,TAXPAYER,13896,OWNERSHIP,54.14,2019-09-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1299,BENEFICIAL_OWNER,1299,TAXPAYER,15648,OWNERSHIP,80.42,2024-07-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1300,BENEFICIAL_OWNER,1300,TAXPAYER,12726,OWNERSHIP,60.79,2021-05-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1301,BENEFICIAL_OWNER,1301,TAXPAYER,10107,OWNERSHIP,76.40,2024-04-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1302,BENEFICIAL_OWNER,1302,TAXPAYER,16869,OWNERSHIP,90.26,2020-04-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1303,BENEFICIAL_OWNER,1303,TAXPAYER,19439,OWNERSHIP,83.30,2018-11-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1304,BENEFICIAL_OWNER,1304,TAXPAYER,6831,OWNERSHIP,11.54,2022-09-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1305,BENEFICIAL_OWNER,1305,TAXPAYER,22290,OWNERSHIP,10.54,2019-01-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1306,BENEFICIAL_OWNER,1306,TAXPAYER,29079,OWNERSHIP,20.91,2020-01-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1307,BENEFICIAL_OWNER,1307,TAXPAYER,18071,OWNERSHIP,35.12,2019-04-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1308,BENEFICIAL_OWNER,1308,TAXPAYER,6573,OWNERSHIP,54.64,2021-05-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1309,BENEFICIAL_OWNER,1309,TAXPAYER,14466,OWNERSHIP,21.41,2022-05-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1310,BENEFICIAL_OWNER,1310,TAXPAYER,20752,OWNERSHIP,69.06,2024-02-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1311,BENEFICIAL_OWNER,1311,TAXPAYER,12258,OWNERSHIP,53.26,2023-07-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1312,BENEFICIAL_OWNER,1312,TAXPAYER,20729,OWNERSHIP,84.98,2022-08-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1313,BENEFICIAL_OWNER,1313,TAXPAYER,11491,OWNERSHIP,51.66,2022-04-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1314,BENEFICIAL_OWNER,1314,TAXPAYER,17230,OWNERSHIP,25.29,2019-10-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1315,BENEFICIAL_OWNER,1315,TAXPAYER,2703,OWNERSHIP,89.10,2024-12-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1316,BENEFICIAL_OWNER,1316,TAXPAYER,2578,OWNERSHIP,77.80,2021-01-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1317,BENEFICIAL_OWNER,1317,TAXPAYER,12549,OWNERSHIP,40.73,2020-09-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1318,BENEFICIAL_OWNER,1318,TAXPAYER,1640,OWNERSHIP,94.31,2019-09-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1319,BENEFICIAL_OWNER,1319,TAXPAYER,10242,OWNERSHIP,16.96,2023-09-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1320,BENEFICIAL_OWNER,1320,TAXPAYER,1947,OWNERSHIP,65.85,2021-04-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1321,BENEFICIAL_OWNER,1321,TAXPAYER,5934,OWNERSHIP,15.41,2021-05-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1322,BENEFICIAL_OWNER,1322,TAXPAYER,3044,OWNERSHIP,36.38,2018-07-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1323,BENEFICIAL_OWNER,1323,TAXPAYER,14023,OWNERSHIP,20.54,2022-10-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1324,BENEFICIAL_OWNER,1324,TAXPAYER,5359,OWNERSHIP,9.60,2018-04-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1325,BENEFICIAL_OWNER,1325,TAXPAYER,9137,OWNERSHIP,72.31,2023-08-01,,BO Registry,1.00,,2026-01-15 14:26:05.430149+00
1326,BENEFICIAL_OWNER,1326,TAXPAYER,15525,OWNERSHIP,23.13,2022-06-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1327,BENEFICIAL_OWNER,1327,TAXPAYER,9403,OWNERSHIP,54.76,2018-09-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1328,BENEFICIAL_OWNER,1328,TAXPAYER,925,OWNERSHIP,12.28,2022-02-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1329,BENEFICIAL_OWNER,1329,TAXPAYER,19814,OWNERSHIP,19.36,2019-01-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1330,BENEFICIAL_OWNER,1330,TAXPAYER,18995,OWNERSHIP,27.78,2023-12-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1331,BENEFICIAL_OWNER,1331,TAXPAYER,2446,OWNERSHIP,31.78,2018-01-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1332,BENEFICIAL_OWNER,1332,TAXPAYER,26874,OWNERSHIP,8.05,2020-09-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1333,BENEFICIAL_OWNER,1333,TAXPAYER,6212,OWNERSHIP,9.99,2018-12-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1334,BENEFICIAL_OWNER,1334,TAXPAYER,515,OWNERSHIP,87.03,2020-11-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1335,BENEFICIAL_OWNER,1335,TAXPAYER,10637,OWNERSHIP,71.46,2019-07-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1336,BENEFICIAL_OWNER,1336,TAXPAYER,741,OWNERSHIP,48.43,2019-05-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1337,BENEFICIAL_OWNER,1337,TAXPAYER,25783,OWNERSHIP,74.11,2020-01-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1338,BENEFICIAL_OWNER,1338,TAXPAYER,25308,OWNERSHIP,90.25,2019-12-01,,BO Registry,0.73,,2026-01-15 14:26:05.430149+00
1339,BENEFICIAL_OWNER,1339,TAXPAYER,6160,OWNERSHIP,82.39,2020-05-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1340,BENEFICIAL_OWNER,1340,TAXPAYER,5867,OWNERSHIP,82.62,2019-07-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1341,BENEFICIAL_OWNER,1341,TAXPAYER,11598,OWNERSHIP,45.85,2021-01-01,,BO Registry,0.73,,2026-01-15 14:26:05.430149+00
1342,BENEFICIAL_OWNER,1342,TAXPAYER,6387,OWNERSHIP,48.12,2019-12-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1343,BENEFICIAL_OWNER,1343,TAXPAYER,6828,OWNERSHIP,43.72,2024-07-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1344,BENEFICIAL_OWNER,1344,TAXPAYER,6256,OWNERSHIP,20.27,2018-01-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1345,BENEFICIAL_OWNER,1345,TAXPAYER,14583,OWNERSHIP,92.98,2022-03-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1346,BENEFICIAL_OWNER,1346,TAXPAYER,533,OWNERSHIP,82.20,2021-10-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1347,BENEFICIAL_OWNER,1347,TAXPAYER,27919,OWNERSHIP,72.72,2019-06-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1348,BENEFICIAL_OWNER,1348,TAXPAYER,3580,OWNERSHIP,21.20,2022-03-01,,BO Registry,0.88,,2026-01-15 14:26:05.430149+00
1349,BENEFICIAL_OWNER,1349,TAXPAYER,24929,OWNERSHIP,71.28,2020-07-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1350,BENEFICIAL_OWNER,1350,TAXPAYER,15806,OWNERSHIP,10.09,2018-08-01,,BO Registry,1.00,,2026-01-15 14:26:05.430149+00
1351,BENEFICIAL_OWNER,1351,TAXPAYER,19261,OWNERSHIP,49.65,2019-02-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1352,BENEFICIAL_OWNER,1352,TAXPAYER,17465,OWNERSHIP,69.95,2019-03-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1353,BENEFICIAL_OWNER,1353,TAXPAYER,17703,OWNERSHIP,67.39,2020-08-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1354,BENEFICIAL_OWNER,1354,TAXPAYER,21558,OWNERSHIP,5.13,2020-09-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1355,BENEFICIAL_OWNER,1355,TAXPAYER,24277,OWNERSHIP,74.36,2024-05-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1356,BENEFICIAL_OWNER,1356,TAXPAYER,28195,OWNERSHIP,36.54,2019-04-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1357,BENEFICIAL_OWNER,1357,TAXPAYER,6373,OWNERSHIP,87.27,2023-12-01,,BO Registry,0.99,,2026-01-15 14:26:05.430149+00
1358,BENEFICIAL_OWNER,1358,TAXPAYER,10781,OWNERSHIP,49.82,2020-08-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1359,BENEFICIAL_OWNER,1359,TAXPAYER,5633,OWNERSHIP,42.39,2023-10-01,,BO Registry,0.94,,2026-01-15 14:26:05.430149+00
1360,BENEFICIAL_OWNER,1360,TAXPAYER,6452,OWNERSHIP,59.93,2021-05-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1361,BENEFICIAL_OWNER,1361,TAXPAYER,8908,OWNERSHIP,50.21,2019-10-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1362,BENEFICIAL_OWNER,1362,TAXPAYER,27542,OWNERSHIP,55.85,2019-03-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1363,BENEFICIAL_OWNER,1363,TAXPAYER,15688,OWNERSHIP,44.69,2020-06-01,,BO Registry,0.78,,2026-01-15 14:26:05.430149+00
1364,BENEFICIAL_OWNER,1364,TAXPAYER,9271,OWNERSHIP,46.06,2018-07-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1365,BENEFICIAL_OWNER,1365,TAXPAYER,19530,OWNERSHIP,74.74,2018-01-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1366,BENEFICIAL_OWNER,1366,TAXPAYER,3954,OWNERSHIP,57.54,2021-12-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1367,BENEFICIAL_OWNER,1367,TAXPAYER,20422,OWNERSHIP,44.63,2023-01-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1368,BENEFICIAL_OWNER,1368,TAXPAYER,17573,OWNERSHIP,88.86,2024-05-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1369,BENEFICIAL_OWNER,1369,TAXPAYER,9915,OWNERSHIP,88.21,2019-02-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1370,BENEFICIAL_OWNER,1370,TAXPAYER,22569,OWNERSHIP,84.55,2018-09-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1371,BENEFICIAL_OWNER,1371,TAXPAYER,29729,OWNERSHIP,66.75,2023-12-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1372,BENEFICIAL_OWNER,1372,TAXPAYER,27214,OWNERSHIP,49.03,2018-08-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1373,BENEFICIAL_OWNER,1373,TAXPAYER,22324,OWNERSHIP,29.10,2020-07-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1374,BENEFICIAL_OWNER,1374,TAXPAYER,12951,OWNERSHIP,57.64,2023-11-01,,BO Registry,0.75,,2026-01-15 14:26:05.430149+00
1375,BENEFICIAL_OWNER,1375,TAXPAYER,11839,OWNERSHIP,66.85,2018-10-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1376,BENEFICIAL_OWNER,1376,TAXPAYER,8159,OWNERSHIP,89.41,2023-10-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1377,BENEFICIAL_OWNER,1377,TAXPAYER,15536,OWNERSHIP,53.77,2018-11-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1378,BENEFICIAL_OWNER,1378,TAXPAYER,13305,OWNERSHIP,62.93,2022-11-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1379,BENEFICIAL_OWNER,1379,TAXPAYER,25729,OWNERSHIP,94.11,2021-03-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
1380,BENEFICIAL_OWNER,1380,TAXPAYER,24378,OWNERSHIP,90.38,2018-04-01,,BO Registry,0.77,,2026-01-15 14:26:05.430149+00
1381,BENEFICIAL_OWNER,1381,TAXPAYER,5518,OWNERSHIP,48.36,2019-05-01,,BO Registry,0.74,,2026-01-15 14:26:05.430149+00
1382,BENEFICIAL_OWNER,1382,TAXPAYER,10391,OWNERSHIP,45.84,2023-05-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1383,BENEFICIAL_OWNER,1383,TAXPAYER,3982,OWNERSHIP,35.38,2019-05-01,,BO Registry,0.83,,2026-01-15 14:26:05.430149+00
1384,BENEFICIAL_OWNER,1384,TAXPAYER,6235,OWNERSHIP,93.02,2022-08-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1385,BENEFICIAL_OWNER,1385,TAXPAYER,28929,OWNERSHIP,80.06,2018-01-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1386,BENEFICIAL_OWNER,1386,TAXPAYER,7167,OWNERSHIP,89.00,2019-11-01,,BO Registry,0.91,,2026-01-15 14:26:05.430149+00
1387,BENEFICIAL_OWNER,1387,TAXPAYER,20699,OWNERSHIP,48.57,2019-03-01,,BO Registry,0.93,,2026-01-15 14:26:05.430149+00
1388,BENEFICIAL_OWNER,1388,TAXPAYER,340,OWNERSHIP,51.81,2019-11-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1389,BENEFICIAL_OWNER,1389,TAXPAYER,24550,OWNERSHIP,57.82,2022-04-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1390,BENEFICIAL_OWNER,1390,TAXPAYER,5405,OWNERSHIP,50.81,2022-11-01,,BO Registry,0.80,,2026-01-15 14:26:05.430149+00
1391,BENEFICIAL_OWNER,1391,TAXPAYER,18998,OWNERSHIP,51.22,2019-07-01,,BO Registry,0.85,,2026-01-15 14:26:05.430149+00
1392,BENEFICIAL_OWNER,1392,TAXPAYER,10330,OWNERSHIP,20.75,2022-06-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1393,BENEFICIAL_OWNER,1393,TAXPAYER,23723,OWNERSHIP,92.62,2022-11-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1394,BENEFICIAL_OWNER,1394,TAXPAYER,29461,OWNERSHIP,77.85,2019-02-01,,BO Registry,0.95,,2026-01-15 14:26:05.430149+00
1395,BENEFICIAL_OWNER,1395,TAXPAYER,12540,OWNERSHIP,70.51,2019-02-01,,BO Registry,0.90,,2026-01-15 14:26:05.430149+00
1396,BENEFICIAL_OWNER,1396,TAXPAYER,141,OWNERSHIP,32.56,2024-12-01,,BO Registry,0.96,,2026-01-15 14:26:05.430149+00
1397,BENEFICIAL_OWNER,1397,TAXPAYER,15802,OWNERSHIP,88.60,2018-07-01,,BO Registry,0.92,,2026-01-15 14:26:05.430149+00
1398,BENEFICIAL_OWNER,1398,TAXPAYER,20466,OWNERSHIP,84.12,2021-02-01,,BO Registry,0.70,,2026-01-15 14:26:05.430149+00
1399,BENEFICIAL_OWNER,1399,TAXPAYER,1347,OWNERSHIP,64.06,2022-01-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1400,BENEFICIAL_OWNER,1400,TAXPAYER,27942,OWNERSHIP,50.87,2020-01-01,,BO Registry,0.86,,2026-01-15 14:26:05.430149+00
1401,BENEFICIAL_OWNER,1401,TAXPAYER,16729,OWNERSHIP,57.72,2023-04-01,,BO Registry,0.89,,2026-01-15 14:26:05.430149+00
1402,BENEFICIAL_OWNER,1402,TAXPAYER,24499,OWNERSHIP,77.51,2018-11-01,,BO Registry,0.72,,2026-01-15 14:26:05.430149+00
1403,BENEFICIAL_OWNER,1403,TAXPAYER,29430,OWNERSHIP,51.72,2024-05-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1404,BENEFICIAL_OWNER,1404,TAXPAYER,12023,OWNERSHIP,12.73,2022-02-01,,BO Registry,0.84,,2026-01-15 14:26:05.430149+00
1405,BENEFICIAL_OWNER,1405,TAXPAYER,26894,OWNERSHIP,29.64,2019-03-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1406,BENEFICIAL_OWNER,1406,TAXPAYER,11816,OWNERSHIP,64.83,2023-04-01,,BO Registry,0.87,,2026-01-15 14:26:05.430149+00
1407,BENEFICIAL_OWNER,1407,TAXPAYER,23903,OWNERSHIP,58.65,2022-11-01,,BO Registry,0.81,,2026-01-15 14:26:05.430149+00
1408,BENEFICIAL_OWNER,1408,TAXPAYER,15323,OWNERSHIP,16.92,2020-11-01,,BO Registry,0.97,,2026-01-15 14:26:05.430149+00
1409,BENEFICIAL_OWNER,1409,TAXPAYER,10221,OWNERSHIP,48.00,2022-01-01,,BO Registry,0.98,,2026-01-15 14:26:05.430149+00
1410,BENEFICIAL_OWNER,1410,TAXPAYER,22245,OWNERSHIP,36.96,2018-05-01,,BO Registry,0.79,,2026-01-15 14:26:05.430149+00
1411,BENEFICIAL_OWNER,1411,TAXPAYER,17808,OWNERSHIP,86.70,2022-04-01,,BO Registry,0.71,,2026-01-15 14:26:05.430149+00
